ID,Text
14819,"Hiển thị đẹp, thiết kế sang trọng. Mức giá có thể chấp nhận đc. Tiki giao hàng nhanh, đóng gói kỹ càng. Quà tặng loa bluetooth chất lượng âm thanh tốt (like)"
14820,"Giao hàng vô cùng nhanh, sản phẩm chất lượng tuyệt vời, rất nhiều tính năng, thích nhất là cái chế độ bảo vệ mắt, giá vô cùng hợp lý."
14821,"Mới mua bằng tikinow được 3 ngày, thì vô tình phát hiện màn hình bị hở sáng. Không biết chính sách đổi hàng như thế nào, thật thất vọng."
14822,Ám đen toàn bộ lề bên phải màn hình. Hi vọng TIki đc đổi mới
14823,"Nhìn chung là tốt, nhưng chỉnh 100% display mình nhìn chữ ko nét."
14824,Mẫu mã kiểu dáng cong rất hiện đại. màu trắng đẹp thiết kế gọn nhẹ đơn giản không lộ các nút bấm màu sắc hiển thị ổn
14825,"rất hài lòng về sp,giao hàng nhanh,màn hình hiển thị rất đẹp,lại còn mua được trong đợt khuyến mãi của tiki.giá rất tốt"
14826,"Màn hình đẹp, sắc nét, hiển thị tốt. Nhìn màn hình cong vừa phải, rất sướng"
14827,"Em mới nhận hàng sáng nay lúc 8h30, nhưng về kết nối HDMI ko lên màn, dù nguồn vẫn xanh đèn là tại sao ạ?"
14828,Rất oke! Màn đẹp! Chân đế rất vững( Có thể dùng để đánh nhau cũng được siêu nặng )
14829,"Sản phẩm dùng rất tốt, màn bình sắc nét , nhưng tần số quét hơi thấp 60Hz , vỏ màu trắng trông rất đẹp có cả công nghệ freesync"
14830,"thiết kết đẹp, gọn gàng, nói chung là rất vừa ý mình. Chưa đánh giá được độ bên nhưng bước đầu thấy rất hài lòng."
14831,"Đóng gói cẩn thận, hàng đẹp, về chất lượng thì chưa đánh giá ngay được, phải trải nghiệm thêm"
14832,"Hàng đóng gói cẩn thận , nhân viên giao hàng thân thiện ... chỉ có mỗi cái là màu trắng mình k ưng"
14833,"giao hàng nhanh, trước mua thấy nhiều người nói bị hở sáng nhưng khi mua về cực hài lòng về sản phẩm và chất lượng"
14834,hàng dùng rất tốt. tiki đóng gói rất cẩn thận. chuyển hành nhanh. rất hài lòng luôn
14835,Màng hình rất ok nhưng lại thiếu dây phải chạy đi mua.
14836,Dân game mà nhiêu đây là quá OK rồi. 5*.
14837,mua dc giảm giá màn hình sau mấy ngày sử dụng bt ko ngon bằng loại 144hz nhưng giải trí thì vẫn phê
14838,"hình ảnh đẹp, tươi, sắc nét, không hở sáng, nhưng chân đế cố định, không thay đổi góc màn hình được."
14839,máy đẹp nhưng gắn chân để vào màn hình thì không thấy chỗ để tháo ra
14840,sản phẩm đúng như mô tà mới và sử dụng tốt sài vag full thì rất nét giao hàng chăc chăn đóng gói kĩ càng
14841,"Hàng đóng gói cẩn thận, đã cắm dùng cùng mán 24inch hình ảnh đẹp rất đáng đồng tiền"
14842,rất tốt đủ nhu cầu của mình. giá khá rẻ với sản phẩm cùng phân khũ
14843,"mình nhận thấy màn hình có hở sáng các góc, xin bảo hành màn hình hoặc thay màn hình khác tốt hơn"
14844,"Màn hình trắng đẹp, xài rất đã và thích. Cảm ơn Tiki giảm giá."
14845,"Sản phẩm giao nhanh, đúng giờ, đóng gói cẩn thận! Chất lượng hình ảnh xem phim cực kì tốt!"
14846,"Xài cho công việc văn phòng thì ok, nhưng nếu dùng để xem phim chất lượng cao thì ko ngon lắm"
14847,"vote cách Đóng gói và vận chuyển còn sản phẩm phải trải nghiệm thêm,"
14848,"Màn hình đẹp, tiki giao hàng nhanh. Mua lúc khuyến mãi nên được giá tốt."
14849,"sản phẩm mới, cong rất đẹp, đáng bát gạo đồng tiền, rẻ hơn lazada 200k, giao hàng nhanh."
14850,Đẹp chuẩn giao hàng nhanh. màu sắc đẹp độ cong hoàn hảo.
14851,Mới nhận sài mượt đó shop.
14852,Sao cắm điện xong hết rồi mở máy vẫn k lên màn hình
14853,"Màn đẹp,mua lúc được giảm giá nên càng hài lòng"
14854,"đóng gói kỹ càng, tiki nơ giao hàng siêu tốc, ản phẩm đáng tiền để chơi game và xem phim"
14855,"Rẻ và đẹp, không có hỏng vạch, nhưng mỗi kaafn chỉ mua được 1 cái"
14856,"màn to, đẹp, thiết kế sang trọng. Màn hình cong nên hơi chiếm diện tích"
14857,"Sản phẩm chất lượng tốt, gói hàng rất kỹ càng, tôi rất hài lòng."
14858,"Sản phẩm tốt, màu sắc oke Không có gì phàn nàn, giao hàng nhanh"
14859,"Sản phẩm đóng gói rất kĩ càng,thiết kế bên ngoài cực kì đep và màn hình hiển thi hình ảnh cũng rất sắc net,rất ưng ý."
14860,"Sản phẩm đẹp giao hàng nhanh,....................."
14861,such a good price.and too wide and bright to game^^
14862,Tốt so với giá. Nhược điểm chân đế ko điều chỉnh đc màn hình
14863,"màn hình có hiện tượng hở sáng, mình chưa nhận đc tt bảo hành."
14864,"Đã nhận hàng, chưa rõ bảo hành kích hoạt chưa và tra ở đâu ?"
14865,"giao hàng hanh, bảo hành đầy đủ, màn hình rất đẹp không có lỗi :> (5 sao)"
14866,"Đã nhận được hàng, hài lòng với chất lượng sản phẩm"
14867,"Giao hàng trước hẹn 3 ngày, hàng đẹp dù hơi to so với mình nghĩ=)))"
14868,"mình đã mua hàng, muốn đổi sp khác. chấp nhận mất phí thì có dc ko shop"
14869,Hàng như hình. Đống gói cẩn thận. Giao hàng đúng giờ
14870,hàng nhận rồi đăng ký bảo hành ntn vay shop
14871,"Giao hàng nhanh chóng, chất lượng tốt nói chung rất ưng ý"
14872,"26/06 mình lên đặt hàng do Tiki Trading hết hàng mình phải chọn Nhà cung cấp An Phong và cũng thanh toán trước qua Momo. Ngày nào mình cũng lên theo dõi đơn hàng, chờ mãi vẫn trạng thái Tiki đã tiếp nhận không thấy gửi hàng gì cả. Cũng lỡ thanh toán trước nên kiên nhẫn chờ. Đến 01/05 vẫn không thấy gửi hàng, mình đành bấm hủy đơn hàng và đặt lại Tiki Trading. May mắn là hàng do Tiki tự ship thì giao rất nhanh chỉ 1 ngày sau mình đã nhận được. Còn tiền thanh toán đơn hàng trước thì được tổng đài viên báo là sẽ hoàn về ví sau 3-5 ngày. Thật sự rât không hài lòng với Nhà cung cấp đối tác của Tiki. Mực thì dùng tốt, hy vọng xài thêm thời gian sẽ ko bị nhạt như mực lô."
14873,"Hàng chính hãng từ nhà cung cấp Chí Cường, nguyên hộp, đúng mẫu mã. Lần này chọn Vi tính Chí Cường vì trước đó cũng đặt đơn hàng màn hình 32inch, rất hài lòng. Tiki giao hàng cực kì nhanh."
14874,Nhãn ghi sản phẩm chính hãng của Brother sản xuất tại Hải Dương. Chất lượng in chưa thấy lỗi hay trục trặc gì. Hy vọng sẽ dùng được dài hơn so với mực Default của máy 2366DW (mực Default in tới trang 2.000 thì bị mờ nhẹ).
14875,Mực in ổn. Tuy nhiên không nét như mực ở sẵn trong máy khi mình mới mua. Nhìn trong tờ in thử thì vòng tròn thứ 3 hàng bên trên bị mất hoàn toàn
14876,"Mực chính hãng nên in rõ nét hơn, và không làm dơ máy in. Lúc trước mình có mua thử mực giá rẻ thì khi in nghe rè rè, máy in kêu. Nên về sau mình chỉ dùng mực chính hãng"
14877,"Mình mua để sử dụng cho máy in brother 2700e, mực đều và rất tiết kiệm so với sử dụng mực và máy canon. Tiki giao hàng nhanh"
14878,"Tưởng được cả bộ drumn luôn chứ, tiki giao nhanh, mực in vẫn thường, ko đậm lắm."
14879,Hàng chính hãng tốt nhưng giá hơi mắc. Sao cứ đòi viết đủ 50 ký tự? Bậy quá!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
14880,"Hàng chính hãng, tiki giao hàng nhanh và gói hàng rất cẩn thận. Nhưng nếu giá của tiki thấp như các cửa hàng khác như Phong Vũ hoặc Vmax thì tốt quá."
14881,Mực dùng rất tốt và giá cả ổn. Mình nghĩ đây là sản phẩm đáng để mua
14882,"Hàng chuẩn chính hãng (khó tìm được shop bán hàng chuẩn chính hãng thế này), giá mềm hơn các shop khác."
14883,"Giá rẻ hơn thị trường, và chất lượng cũng tốt, tạm thời chưa thấy dấu hiệu gì bất ổn"
14884,"Sản phẩm đúng mô tả, nhưng vẫn chưa rõ sẽ in được đúng với số lượng giấy không."
14885,"Hàng chính hãng, xài tốt, mực ra rõ nét. Hoàn toàn ưng ý khi dùng mực này, không giống như hàng lô."
14886,"Mực in tốt, rõ nét, không lem, hàng đóng gói cẩn thận, giao hàng nhanh."
14887,"Sản phẩm sử dụng thì tốt, nhưng đến giờ vẫn chưa có hoá đơn GTGT cho công ty để báo cáo."
14888,Giao đúng sản phẩm. Hàng chính hãng. Giao sớm hơn nhiều ngày.
14889,bên mình mua đơn hàng từ 05/03 đến 20/03 vẫn chưa nhận được hóa đơn tài chính như yêu cầu?
14890,"Hộp mực tốt, giao hàng nhanh tuy nhiên xuất hoá đơn chậm quá."
14891,hàng mới chính hãng mà in thì bị sọc
14892,Chưa nhận được hoá đơn VAT (50 ký tự ??? viết gì bây giờ ???)
14893,về in chữ mờ và bị mất hết 1 mặt giấy không có chữ
14894,"Hàng chính hãng nên chất lượng tốt, giao hàng nhanh ngay lúc hết mực"
14895,"giao hàng nhanh chóng, bao bì đóng gói cẩn thận, sp sử dụng tốt"
14896,"sản phẩm chính hãng của brother, mình rất hài lòng"
14897,"hàng chính hãng, yên tâm về chất lượng"
14898,always good 👍 빠르고 편하게 잘 사용중입니다
14899,"Giao hàng rất nhanh. Sản phẩm đúng như mô tả, hàng chinh hãng"
14900,Giá cả phải chăng. Mực dùng tốt. Mình mua hoài luôn
14901,"Khá là ổn, in mực đều, không bị nhoè. Nói chung là ok"
14902,"Giao hàng siêu chậm, mất 1 tuần so với ngày hẹn."
14903,"mua về lắp vào là dùng luôn, mực đẹp, đậm, hài lòng"
14904,"Sản phẩm chính hãng, chất lượng tốt, giao hàng cẩn thận"
14905,"hàng chính hãng, chất lượng rất tốt, giao hàng nhanh. vote 5 sao."
14906,"hàng ok, nguyên đai nguyên kiện."
14907,dung hàng chính hãng các bác ạ
14908,Hàng chính hãng in cực kỳ rõ nét
14909,"Tình trạng là như thế này: mình có mua cái cục này, nhân viên giao hàng thì mình nhận rồi để đó lúc rảnh mình lấy ra cấu hình ip lại để xài. Hôm nay rảnh lấy ra cấu hình ip xài thì đèn đốm không sáng log vào ip thì ko vào được, không có tín hiệu gì hết. Tóm lại là mua được hàng dỏm. Nên mong mọi người để ý cho cái shop bán hàng loại này. Để tránh tình trạng như mình. P/s: tiki cho hỏi là hàng mua về sài ko được có đổi lại được không!?"
14910,"Sản phẩm kém chất lượng. Sau khi nhờ chú VNPT vào lắp và cài đặt giúp mình thứ cứ sau 1-2 phút là nó mất kết nối. Vì mình đặt ở trên cao nên không bấm on/off được, cứ phải ngồi đợi tầm 5 phút thì nó tự kết nối lại. Sau đó xài được Internet 1-2 phút thì lại mất kết nối."
14911,"E xài dc 1 tháng mới lên đánh giá cho nó dc khách quan: 1- cài đặt đơn giản, nhanh, có app tether quản lý thuận lợi. 2- sóng tốt, ổn định, xuyên tường theo mình đánh giá là ổn, xuyên tốt 2 tường và thêm 1 cánh cửa. 3- ping tuỳ theo khoảng cách với wifi, nhưng ko quá 17 hay 18ms. Test speed mọi vị trí trong nhà (2 tầng) dùng gói 30mbs của vnpt luôn ở mức 35 đến 37mbs. 4- lượng thiết bị truy cập thực tế bt là 8 thiết bị, khách đến xài ké nữa vẫn ko thấy ảnh hưởng gì. 5- chức năng e rất thích là thiết lập thời gian biểu auto reboot. Nhờ vậy mà hoạt động ổn định. 6- cục của e là V6. Ko thấy nóng như nhiều người phản ánh. 7- nhược điểm mà e thấy: ko có ngàm để gắn hay treo lên tường. Chỉ có 1 đèn báo trạng thái."
14912,"Đã nhận dc hàng tuy hơi lâu ( gần 5 ngày ) cảm quan, đóng gói ok, fullbox new 100% có dán tem bh, tiki dc cái rất hay là cho bóc hộp ra xem và đã bóc trc mặt chú shiper ( chú e rất nhiệt tình nên m bo thêm cho chú ý cốc trà đá thuốc lá đỡ buồn mồm ) Đã config thành công, chạy cũng tạm ổn sau 2h test, cả có dây và ko dây Tạm thời hài lòng Thanks tiki..."
14913,"Xài 2 tháng. Thường xuyên bi treo, phải reset nhiều lần lại mới được. Chất lượng quá kém không xứng với giá tiền và thông tin quảng cáo. Tiki mà cứ chấp nhận bán những hàng hoá này sẽ ảnh hưởng đến uy tín của mình"
14914,"- Bị treo khi khởi động lại bằng App Tether. Phải khởi động thủ công bằng tay (tắt và mở lại nguồn) - Khởi động hơn 02 phút, khá là lâu so với các thiết bị router tầm trung khác. (test cùng các hãng technicolor 7200, tplink WR840N) - Mặc dù quảng cáo là chuẩn N max 450Mb nhưng chất lượng chậm còn thua các router chuẩn N max 300Mb. (test cùng đường truyền 20Mb, chắc không đạt chuẩn rồi) - Băng tần 2.4G thì phát quá yếu, cách 4m và qua 1 lớp cửa gỗ thôi đã mất 3/4 cột sóng (đo bằng điện thoại samsung) - Nên : trong cùng tầm giá ~500k nên chọn router AC băng tần kép có khi tận dụng được băng tần 5G lại ổn hơn. Hoặc chọn router chuẩn N max 300M là hợp lý."
14915,"Hàng nguyên seal của FPT, đóng gói cẩn thận, nhân viên giao hàng thân thiện. Cài đặt hơi khó nhưng mở youtube làm theo thì ok. giao diện tiếng việt nên sau này sẽ nghiên cứu để tối ưu sản phẩm. Sóng phát ở mức khá so với tầm tiền."
14916,"Mình mua hàng 28/7/2019, gởi bảo hành 2 lần, vẫn lỗi. Thời gian bảo bành nhiều hơn thời gian sử dụng. Đang suy nghĩ không biết có nên gởi bảo hành lần 3 hay vất đi luôn :-( Chất lượng thiết bị: *, dịch vụ Tiki tốt. Tổng đánh giá **"
